1 76 6176
1 77 6778
1 78 7542
1 79 9092
1 80 3120
1 81 5110
1 82 6096
1 83 6364
1 84 7180
1 85 3212
1 86 5171
1 87 7457
1 88 776
1 89 9502
1 90 3347
1 91 6880
1 92 723
1 93 7194
1 94 2523
1 95 1554
1 96 6203
1 97 6859
1 98 2926
1 99 5532
2 0 2759
2 1 6333
2 2 2790
2 3 1578
2 4 4975
2 5 240
2 6 9922
2 7 4570
2 8 5145
2 9 5934
2 10 6565
2 11 5878
2 12 6266
2 13 3427
2 14 493
2 15 298
2 16 3224
2 17 8304
2 18 7757
2 19 6019
2 20 8922
2 21 474
2 22 1367
2 23 896
2 24 694
2 25 2419
2 26 2792
2 27 9476
2 28 7381
2 29 4827
2 30 2879
2 31 9877
2 32 4341
2 33 4828
2 34 5660
2 35 9266
2 36 3462
2 37 9596
2 38 5877
2 39 9581
2 40 2884
2 41 706
2 42 3476
2 43 2593
2 44 854
2 45 5887
2 46 7160
2 47 3807
2 48 2138
2 49 3765
2 50 2020
2 51 2037
2 52 940
2 53 812
2 54 633
2 55 8035
2 56 5136
2 57 5192
2 58 7138
2 59 1447
2 60 6528
2 61 7901
2 62 1196
2 63 6125
2 64 5375
2 65 7931
2 66 7058
2 67 1983
2 68 5986
2 69 9623
2 70 9859
2 71 2103
2 72 7647
2 73 5686
2 74 5197
2 75 9415
2 76 1605
2 77 2838
2 78 5869
2 79 2854
2 80 8633
2 81 8246
2 82 8352
2 83 1405
2 84 932
2 85 7960
2 86 1338
2 87 7651
2 88 4031
2 89 5514
2 90 8335
2 91 5642
2 92 7775
2 93 2214
2 94 3677
2 95 8095
2 96 7356
2 97 5342
2 98 3893
2 99 4172
3 0 3488
3 1 1272
3 2 8667
3 3 835
3 4 5742
3 5 369
3 6 8094
3 7 2750
3 8 3597
3 9 5047
3 10 928
3 11 1082
3 12 9948
3 13 3356
3 14 4095
3 15 4442
3 16 8459
3 17 1863
3 18 1486
3 19 406
3 20 9615
3 21 6220
3 22 8600
3 23 4180
3 24 2387
3 25 4605
3 26 7281
3 27 9265
3 28 4258
3 29 1579
3 30 2316
3 31 2909
3 32 442
3 33 4713
3 34 4588
3 35 3118
3 36 9071
3 37 369
3 38 2344
3 39 1362
3 40 7069
3 41 2060
3 42 6026
3 43 6719
3 44 2064
3 45 5011
3 46 1087
3 47 8721
3 48 5084
3 49 1322
3 50 3363
3 51 3922
3 52 9645
3 53 859
3 54 4457
3 55 2749
3 56 4009
3 57 794
3 58 8144
3 59 575
3 60 9575
3 61 2277
3 62 8350
3 63 9924
3 64 8431
3 65 4008
3 66 7484
3 67 3734
3 68 5049
3 69 7373
3 70 6922
3 71 3387
3 72 5359
3 73 5581
3 74 7170
3 75 9516
3 76 6121
3 77 4400
3 78 8483
3 79 7883
3 80 755
3 81 6837
3 82 4267
3 83 9124
3 84 660
3 85 7197
3 86 5647
3 87 467
3 88 1015
3 89 7919
3 90 1994
3 91 5154
3 92 9543
3 93 1036
3 94 6127
3 95 3249
3 96 669
3 97 3110
3 98 7312
3 99 1806
4 0 9027
4 1 8304
4 2 3572
4 3 8311
4 4 3852
4 5 6285
4 6 2275
4 7 8165
4 8 2902
4 9 608
4 10 8483
4 11 594
4 12 9325
4 13 569
4 14 8152
4 15 2974
4 16 9156
4 17 8047
4 18 6170
4 19 6727
4 20 6983
4 21 9472
4 22 2682
4 23 2371
4 24 1342
4 25 2539
4 26 8643
4 27 6936
4 28 8033
4 29 9658
4 30 3841
4 31 2856
4 32 6617
4 33 2081
4 34 2744
4 35 5535
4 36 6084
4 37 8313
4 38 4325
4 39 8155
4 40 9811
4 41 1808
4 42 2792
4 43 8935
4 44 8670
4 45 3709
4 46 880
4 47 3763
4 48 3920
4 49 5670
4 50 2494
4 51 1019
4 52 2589
4 53 3024
4 54 4264
4 55 3603
4 56 1703
4 57 8800
4 58 3610
4 59 2422
4 60 7775
4 61 1460
4 62 1615
4 63 8046
4 64 5994
4 65 6723
4 66 8957
4 67 9664
4 68 7528
4 69 4088
4 70 292
4 71 6318
4 72 9576
4 73 8380
4 74 1520
4 75 7130
4 76 3224
4 77 1282
4 78 9379
4 79 7641
4 80 9670
4 81 7270
4 82 939
4 83 7371
4 84 1244
4 85 5093
4 86 8734
4 87 4745
4 88 9761
4 89 9243
4 90 8883
4 91 8890
4 92 9796
4 93 4791
4 94 8183
4 95 3735
4 96 5784
4 97 2388
4 98 8451
4 99 755
5 0 3914
5 1 8571
5 2 7555
5 3 7364
5 4 3089
5 5 1408
5 6 7160
5 7 2432
5 8 403
5 9 4584
5 10 4153
5 11 3633
5 12 7937
5 13 5603
5 14 2735
5 15 8598
5 16 877
5 17 2627
5 18 9116
5 19 7802
5 20 2441
5 21 1229
5 22 827
5 23 809
5 24 4082
5 25 8344
5 26 3577
5 27 1706
5 28 7602
5 29 8962
5 30 383
5 31 4665
5 32 7674
5 33 9112
5 34 7570
5 35 9126
5 36 9647
5 37 5429
5 38 3496
5 39 9099
5 40 1558
5 41 9168
5 42 1129
5 43 5635
5 44 4089
5 45 8314
5 46 5332
5 47 1530
5 48 8799
5 49 7937
5 50 2690
5 51 9847
5 52 2530
5 53 2680
5 54 5660
5 55 458
5 56 4825
5 57 9464
5 58 6286
5 59 2427
5 60 7320
5 61 6022
5 62 9013
5 63 952
5 64 8598
5 65 2245
5 66 9872
5 67 4024
5 68 7168
5 69 2466
5 70 7341
5 71 4509
5 72 3991
5 73 1407
5 74 726
5 75 1495
5 76 5006
5 77 6463
5 78 7263
5 79 8893
5 80 2979
5 81 1388
5 82 3185
5 83 3821
5 84 6683
5 85 8882
5 86 6875
5 87 3130
5 88 1064
5 89 6786
5 90 1849
5 91 5567
5 92 8238
5 93 7986
5 94 7265
5 95 2351
5 96 6226
5 97 7286
5 98 9709
5 99 8590
6 0 6102
6 1 5410
6 2 1791
6 3 8887
6 4 8719
6 5 4658
6 6 3961
6 7 1078
6 8 6694
6 9 7370
6 10 4515
6 11 5296
6 12 2519
6 13 7698
6 14 8057
6 15 4304
6 16 8011
6 17 9075
6 18 7245
6 19 9831
6 20 1527
6 21 4458
6 22 8434
6 23 8708
6 24 2687
6 25 927
6 26 7895
6 27 797
6 28 9976
6 29 3597
6 30 6404
6 31 9193
6 32 8575
6 33 6561
6 34 5987
6 35 500
6 36 5495
6 37 2738
6 38 1145
6 39 7562
6 40 2504
6 41 1250
6 42 2201
6 43 8450
6 44 9735
6 45 8451
6 46 1335
6 47 4294
6 48 643
6 49 9121
6 50 7732
6 51 8581
6 52 7239
6 53 1060
6 54 5139
6 55 4306
6 56 8648
6 57 5198
6 58 4118
6 59 2894
6 60 6518
6 61 2775
6 62 5096
6 63 4260
6 64 1280
6 65 585
6 66 4694
6 67 8076
6 68 4891
6 69 3949
6 70 4812
6 71 1494
6 72 2934
6 73 2241
6 74 4810
6 75 4712
6 76 2500
6 77 6110
6 78 9351
6 79 3680
6 80 9638
6 81 3318
6 82 4007
6 83 7121
6 84 2212
6 85 2668
6 86 1662
6 87 4991
6 88 806
6 89 9755
6 90 5579
6 91 2944
6 92 3930
6 93 6371
6 94 1199
6 95 5035
6 96 4767
6 97 9960
6 98 8819
6 99 9806
7 0 1371
7 1 4585
7 2 8021
7 3 8644
7 4 8708
7 5 6791
7 6 2062
7 7 8611
7 8 9544
7 9 2889
7 10 837
7 11 3921
7 12 2783
7 13 8228
7 14 4896
7 15 2632
7 16 6886
7 17 5486
7 18 6919
7 19 5661
7 20 1059
7 21 1163
7 22 6398
7 23 8358
7 24 8055
7 25 564
7 26 1572
7 27 5824
7 28 452
7 29 8813
7 30 264
7 31 5643
7 32 7231
7 33 4029
7 34 4624
7 35 5714
7 36 5136
7 37 4888
7 38 1247
7 39 2496
7 40 8072
7 41 7466
7 42 6154
7 43 9227
7 44 274
7 45 994
7 46 8139
7 47 5754
7 48 1084
7 49 1178
7 50 5627
7 51 1972
7 52 7462
7 53 7370
7 54 6644
7 55 1520
7 56 3973
7 57 8313
7 58 6110
7 59 4880
7 60 5326
7 61 1803
7 62 5639
7 63 6446
7 64 8151
7 65 5536
7 66 7592
7 67 8394
7 68 7405
7 69 1729
7 70 5427
7 71 4958
7 72 3814
7 73 8681
7 74 1115
7 75 5743
7 76 8651
7 77 2357
7 78 1616
7 79 1573
7 80 7339
7 81 7970
7 82 847
7 83 7438
7 84 6304
7 85 884
7 86 7677
7 87 371
7 88 3099
7 89 2419
7 90 2544
7 91 1916
7 92 1239
7 93 3492
7 94 396
7 95 1726
7 96 657
7 97 634
7 98 3893
7 99 7608
8 0 5262
8 1 4879
8 2 9563
8 3 3621
8 4 3436
8 5 9169
8 6 8923
8 7 5132
8 8 6631
8 9 1717
8 10 2306
8 11 3539
8 12 4424
8 13 1090
8 14 3238
8 15 4054
8 16 3371
8 17 7463
8 18 9643
8 19 6070
8 20 5765
8 21 8506
8 22 1375
8 23 1913
8 24 2587
8 25 1014
8 26 5404
8 27 4205
8 28 6788
8 29 3385
8 30 7975
8 31 2753
8 32 3818
8 33 8708
8 34 2512
8 35 716
8 36 1652
8 37 8633
8 38 6767
8 39 1452
8 40 2316
8 41 2440
8 42 5803
8 43 7635
8 44 7975
8 45 5544
8 46 5778
8 47 6011
8 48 5398
8 49 2486
8 50 8783
8 51 607
8 52 9003
8 53 2439
8 54 5252
8 55 9690
8 56 7932
8 57 2346
8 58 1992
8 59 9940
8 60 5705
8 61 2800
8 62 5538
8 63 1136
8 64 4761
8 65 5133
8 66 6010
8 67 7938
8 68 6646
8 69 5289
8 70 3185
8 71 6140
8 72 618
8 73 4559
8 74 8235
8 75 3661
8 76 462
8 77 7486
8 78 9830
8 79 5247
8 80 8836
8 81 4640
8 82 7716
8 83 5279
8 84 5145
8 85 3348
8 86 8914
8 87 8469
8 88 9626
8 89 4696
8 90 8046
8 91 9635
8 92 7491
8 93 1402
8 94 2126
8 95 9010
8 96 1975
8 97 2839
8 98 1345
8 99 3978
9 0 7220
9 1 3349
9 2 6400
9 3 6231
9 4 7834
9 5 6638
9 6 5045
9 7 6124
9 8 9664
9 9 4219
9 10 2254
9 11 7946
9 12 3362
9 13 1810
9 14 6459
9 15 2330
9 16 2415
9 17 8596
9 18 873
9 19 6585
9 20 2442
9 21 7777
9 22 2485
9 23 406
9 24 1782
9 25 1544
9 26 9975
9 27 913
9 28 8283
9 29 1720
9 30 8355
9 31 1980
9 32 3073
9 33 2345
9 34 7982
9 35 3445
9 36 8716
9 37 1378
9 38 7571
9 39 8586
9 40 8940
9 41 5023
9 42 6845
9 43 9496
9 44 1739
9 45 2270
9 46 6900
9 47 9954
9 48 9237
9 49 2988
9 50 1374
9 51 1617
9 52 5793
9 53 7951
9 54 6937
9 55 4568
9 56 6151
9 57 5173
9 58 8453
9 59 5334
9 60 9492
9 61 9104
9 62 2475
9 63 859
9 64 8150
9 65 6323
9 66 4195
9 67 5287
9 68 2162
9 69 4663
9 70 361
9 71 4864
9 72 7280
9 73 2009
9 74 7300
9 75 5502
9 76 5554
9 77 5746
9 78 3537
9 79 2358
9 80 6016
9 81 2497
9 82 2342
9 83 8605
9 84 2806
9 85 8778
9 86 6729
9 87 683
9 88 7781
9 89 5178
9 90 1821
9 91 7093
9 92 4208
9 93 9973
9 94 6023
9 95 9346
9 96 631
9 97 9746
9 98 5599
9 99 2426
10 0 6266
10 1 5193
10 2 6196
10 3 6019
10 4 2831
10 5 8523
10 6 2631
10 7 7960
10 8 8507
10 9 934
10 10 6671
10 11 6816
10 12 5320
10 13 7405
10 14 5183
10 15 2165
10 16 9094
10 17 5766
10 18 9326
10 19 8255
10 20 5613
10 21 933
10 22 6697
10 23 1407
10 24 2462
10 25 6775
10 26 8944
10 27 7247
10 28 8505
10 29 599
10 30 8909
10 31 7018
10 32 1614
10 33 8564
10 34 6020
10 35 5769
10 36 713
10 37 3451
10 38 234
10 39 6732
10 40 6137
10 41 3980
10 42 7294
10 43 3047
10 44 5278
10 45 3758
10 46 3441
10 47 9790
10 48 1951
10 49 9194
10 50 2676
10 51 2350
10 52 2050
10 53 4862
10 54 7133
10 55 4616
10 56 5734
10 57 9105
10 58 9162
10 59 3631
10 60 5620
10 61 5105
10 62 6366
10 63 9668
10 64 9109
10 65 4950
10 66 3540
10 67 9611
10 68 9623
10 69 2561
10 70 3027
10 71 3963
10 72 6519
10 73 491
10 74 2714
10 75 6306
10 76 2828
10 77 1497
10 78 5159
10 79 2024
10 80 5734
10 81 5944
10 82 8005
10 83 8927
10 84 3864
10 85 8034
10 86 9475
10 87 6910
10 88 9137
10 89 9890
10 90 6216
10 91 942
10 92 2591
10 93 934
10 94 6255
10 95 9085
10 96 4617
10 97 6562
10 98 5446
10 99 6423
11 0 7295
11 1 6841
11 2 1546
11 3 972
11 4 338
11 5 3811
11 6 3949
11 7 3921
11 8 8346
11 9 9169
11 10 5884
11 11 7974
11 12 8103
11 13 6156
11 14 4058
11 15 7392
11 16 7058
11 17 7133
11 18 9247
11 19 2222
11 20 5538
11 21 6578
11 22 2400
11 23 1541
11 24 5846
11 25 6556
11 26 6001
11 27 3073
11 28 2191
11 29 1011
11 30 1986
11 31 7909
11 32 521
11 33 1534
11 34 3431
11 35 1502
11 36 9461
11 37 1207
11 38 9338
11 39 5067
11 40 904
11 41 4133
11 42 9592
11 43 9639
11 44 1707
11 45 292
11 46 7340
11 47 4537
11 48 6721
11 49 736
11 50 9905
11 51 6509
11 52 7951
11 53 3610
11 54 5835
11 55 4326
11 56 7546
11 57 9712
11 58 1782
11 59 6152
11 60 2136
11 61 672
11 62 2442
11 63 3639
11 64 6811
11 65 3174
11 66 2080
11 67 2611
11 68 3151
11 69 8792
11 70 7130
11 71 794
11 72 8092
11 73 8521
11 74 1920
11 75 6119
11 76 6232
11 77 1081
11 78 4670
11 79 7193
11 80 6040
11 81 6918
11 82 7018
11 83 8182
11 84 1285
11 85 1483
11 86 7970
11 87 4020
11 88 1555
11 89 8228
11 90 5766
11 91 1148
11 92 7246
11 93 9131
11 94 3225
11 95 4087
11 96 7775
11 97 8403
11 98 5369
11 99 4123
12 0 5671
12 1 9008
12 2 8231
12 3 3684
12 4 1232
12 5 8679
12 6 4283
12 7 3611
12 8 1053
12 9 2829
12 10 6772
12 11 9226
12 12 3265
12 13 5439
12 14 3804
12 15 5378
12 16 4667
12 17 3896
12 18 3142
12 19 4300
12 20 7073
12 21 9646
12 22 1615
12 23 4408
12 24 639
12 25 5052
12 26 5615
12 27 3062
12 28 7234
12 29 7669
12 30 3963
12 31 6579
12 32 4370
12 33 963
12 34 4202
12 35 8499
12 36 8834
12 37 5938
12 38 9862
12 39 9427
12 40 4396
12 41 7829
12 42 2637
12 43 2887
12 44 5994
12 45 7313
12 46 7185
12 47 3287
12 48 4612
12 49 7456
12 50 8130
12 51 4348
12 52 6415
12 53 5671
12 54 1889
12 55 326
12 56 7049
12 57 9405
12 58 9527
12 59 4040
12 60 4882
12 61 5189
12 62 3678
12 63 8148
12 64 8380
12 65 8343
12 66 8773
12 67 751
12 68 3103
12 69 7533
12 70 7842
12 71 4892
12 72 283
12 73 339
12 74 9813
12 75 9181
12 76 8721
12 77 4992
12 78 8273
12 79 2920
12 80 7475
12 81 6962
12 82 8073
12 83 8414
12 84 9320
12 85 9467
12 86 5754
12 87 1130
12 88 8737
12 89 9037
12 90 8015
12 91 3346
12 92 3020
12 93 9112
12 94 3472
12 95 1186
12 96 7955
12 97 8477
12 98 9499
12 99 7009
13 0 2774
13 1 6564
13 2 6838
13 3 2686
13 4 5048
13 5 5340
13 6 2573
13 7 8087
13 8 8520
13 9 9268
13 10 6505
13 11 9785
13 12 6853
13 13 7297
13 14 2842
13 15 9130
13 16 7375
13 17 6794
13 18 3521
13 19 3056
13 20 3119
13 21 7849
13 22 9858
13 23 8740
13 24 3853
13 25 2603
13 26 2031
13 27 1981
13 28 1700
13 29 6582
13 30 7291
13 31 9678
13 32 6843
13 33 2395
13 34 4531
13 35 747
13 36 9680
13 37 2056
13 38 1433
13 39 3205
13 40 2617
13 41 6253
13 42 9372
13 43 8551
13 44 5689
13 45 2835
13 46 5283
13 47 4830
13 48 6680
13 49 4083
13 50 1225
13 51 8544
13 52 5995
13 53 4844
13 54 5116
13 55 3333
13 56 5762
13 57 5951
13 58 5177
13 59 9205
13 60 1936
13 61 7700
13 62 2464
13 63 1126
13 64 1759
13 65 7450
13 66 6726
13 67 6978
13 68 4916
13 69 2273
13 70 8353
13 71 5951
13 72 2958
13 73 8543
13 74 2548
13 75 962
13 76 5926
13 77 8156
13 78 1842
13 79 2552
13 80 1627
13 81 5367
13 82 5314
13 83 1703
13 84 5433
13 85 9055
13 86 3120
13 87 9584
13 88 1989
13 89 4593
13 90 2271
13 91 7602
13 92 1928
13 93 4132
13 94 8916
13 95 6994
13 96 9382
13 97 9660
13 98 1820
13 99 1994
14 0 9200
14 1 7055
14 2 9636
14 3 7284
14 4 3006
14 5 8558
14 6 1997
14 7 8520
14 8 3357
14 9 9215
14 10 5124
14 11 4800
14 12 2307
14 13 5208
14 14 7327
14 15 4873
14 16 480
14 17 2346
14 18 6741
14 19 2231
14 20 5309
14 21 5833
14 22 5388
14 23 3986
14 24 4850
14 25 6195
14 26 4478
14 27 7062
14 28 3978
14 29 2177
14 30 4982
14 31 2790
14 32 2550
14 33 9899
14 34 7911
14 35 2921
14 36 2602
14 37 7354
14 38 919
14 39 3808
14 40 9036
14 41 6002
14 42 3705
14 43 3882
14 44 4843
14 45 5887
14 46 5935
14 47 5627
14 48 5835
14 49 1838
14 50 1448
14 51 3791
14 52 7514
14 53 3924
14 54 6520
14 55 4676
14 56 2982
14 57 4405
14 58 3389
14 59 1387
14 60 1254
14 61 3471
14 62 3914
14 63 1676
14 64 3326
14 65 4393
14 66 7042
14 67 9600
14 68 1474
14 69 1863
14 70 1835
14 71 1561
14 72 1753
14 73 523
14 74 6962
14 75 7762
14 76 3893
14 77 3832
14 78 572
14 79 4548
14 80 3981
14 81 1465
14 82 5736
14 83 4390
14 84 4111
14 85 1763
14 86 2268
14 87 3583
14 88 9579
14 89 8249
14 90 6722
14 91 1116
14 92 5870
14 93 976
14 94 8009
14 95 9360
14 96 9315
14 97 7063
14 98 2700
14 99 5720
15 0 7217
15 1 459
15 2 7725
15 3 5070
15 4 2703
15 5 4431
15 6 7365
15 7 3103
15 8 9572
15 9 9188
15 10 7783
15 11 6149
15 12 5258
15 13 2571
15 14 4696
15 15 7299
15 16 9465
15 17 5352
15 18 2699
15 19 4799
15 20 673
15 21 9339
15 22 8765
15 23 3025
15 24 6742
15 25 6974
15 26 8250
15 27 8555
15 28 780
15 29 1471
15 30 6003
15 31 4355
15 32 7480
15 33 7738
15 34 607
15 35 9804
15 36 9615
15 37 2945
15 38 3964
15 39 4706
15 40 8029
15 41 5862
15 42 2741
15 43 2639
15 44 7343
15 45 2490
15 46 2043
15 47 6212
15 48 7452
15 49 8808
15 50 4943
15 51 3321
15 52 7102
15 53 2593
15 54 8441
15 55 6095
15 56 1111
15 57 6010
15 58 8910
15 59 9903
15 60 2653
15 61 9772
15 62 7470
15 63 7096
15 64 7661
15 65 896
15 66 8404
15 67 1486
15 68 7492
15 69 6194
15 70 2873
15 71 8521
15 72 823
15 73 1373
15 74 2539
15 75 6390
15 76 4902
15 77 5757
15 78 8366
15 79 6154
15 80 5903
15 81 2235
15 82 2832
15 83 7279
15 84 7657
15 85 2524
15 86 1901
15 87 1666
15 88 8888
15 89 4948
15 90 6760
15 91 2037
15 92 9679
15 93 5157
15 94 6305
15 95 7467
15 96 3573
15 97 4192
15 98 6920
15 99 5220
16 0 5723
16 1 3011
16 2 4094
16 3 6835
16 4 2047
16 5 8476
16 6 3351
16 7 390
16 8 4345
16 9 6740
16 10 5064
16 11 9440
16 12 7364
16 13 5935
16 14 7610
16 15 2517
16 16 2280
16 17 912
16 18 9667
16 19 3400
16 20 7930
16 21 7536
16 22 5190
16 23 1574
16 24 1335
16 25 6854
16 26 6568
16 27 1012
16 28 961
16 29 6082
16 30 1978
16 31 2027
16 32 3682
16 33 880
16 34 233
16 35 2904
16 36 6993
16 37 951
16 38 1004
16 39 1314
16 40 7794
16 41 5491
16 42 3594
16 43 2240
16 44 581
16 45 8695
16 46 1137
16 47 9755
16 48 6810
16 49 8931
16 50 2666
16 51 9238
16 52 9869
16 53 4574
16 54 2981
16 55 2706
16 56 7239
16 57 5346
16 58 3657
16 59 6388
16 60 2894
16 61 7334
16 62 4261
16 63 3484
16 64 6165
16 65 4832
16 66 5548
16 67 4978
16 68 2049
16 69 2319
16 70 7276
16 71 8173
16 72 7831
16 73 2691
16 74 6755
16 75 7149
16 76 3951
16 77 2084
16 78 5198
16 79 562
16 80 982
16 81 8469
16 82 6186
16 83 7020
16 84 2707
16 85 6173
16 86 4119
16 87 6532
16 88 7170
16 89 4139
16 90 3654
16 91 6549
16 92 8118
16 93 8771
16 94 6615
16 95 3466
16 96 2905
16 97 6355
16 98 1016
16 99 9425
17 0 8606
17 1 9267
17 2 4101
17 3 2268
17 4 5834
17 5 8125
17 6 699
17 7 5688
17 8 5959
17 9 9045
17 10 984
17 11 2945
17 12 5853
17 13 5538
17 14 4817
17 15 7344
17 16 6195
17 17 8745
17 18 3010
17 19 1694
17 20 6598
17 21 9235
17 22 1454
17 23 5321
17 24 5286
17 25 9789
17 26 3924
17 27 3456
17 28 257
17 29 503
17 30 6035
17 31 3193
17 32 3964
17 33 1698
17 34 5753
17 35 7656
17 36 589
17 37 5505
17 38 6617
17 39 3895
17 40 6165
17 41 1600
17 42 8308
17 43 8672
17 44 2178
17 45 4434
17 46 8478
17 47 5111
17 48 6950
17 49 1144
17 50 5440
17 51 4070
17 52 323
17 53 7708
17 54 8622
17 55 1382
17 56 6940
17 57 837
17 58 3019
17 59 4496
17 60 4990
17 61 2612
17 62 3979
17 63 2382
17 64 5823
17 65 5146
17 66 9889
17 67 3585
17 68 3063
17 69 8869
17 70 8836
17 71 8661
17 72 7680
17 73 6846
17 74 2758
17 75 533
17 76 9577
17 77 3337
17 78 3120
17 79 3075
17 80 1706
17 81 1128
17 82 9675
17 83 2297
17 84 6415
17 85 1603
17 86 1997
17 87 1694
17 88 3125
17 89 9381
17 90 8019
17 91 3609
17 92 815
17 93 8408
17 94 7626
17 95 2543
17 96 5164
17 97 1133
17 98 8977
17 99 8719
18 0 1075
18 1 3568
18 2 1065
18 3 4440
18 4 7729
18 5 6447
18 6 1043
18 7 652
18 8 4908
18 9 3269
18 10 2733
18 11 8900
18 12 5188
18 13 1234
18 14 941
18 15 1790
18 16 2030
18 17 8302
18 18 315
18 19 4732
18 20 7260
18 21 2589
18 22 8066
18 23 3594
18 24 4729
18 25 9835
18 26 7437
18 27 8590
18 28 2673
18 29 5586
18 30 7719
18 31 4093
18 32 5343
18 33 458
18 34 8755
18 35 3739
18 36 9798
18 37 6607
18 38 2060
18 39 5412
18 40 5960
18 41 7563
18 42 3962
18 43 3768
18 44 3586
18 45 1120
18 46 4282
18 47 5721
18 48 9639
18 49 5943
18 50 5968
18 51 6101
18 52 2218
18 53 3345
18 54 5765
18 55 1054
18 56 9505
18 57 9947
18 58 6232
18 59 8131
18 60 8560
18 61 3040
18 62 7719
18 63 8500
18 64 9169
18 65 8316
18 66 752
18 67 4740
18 68 3186
18 69 5216
18 70 4549
18 71 9508
18 72 8423
18 73 8102
18 74 6194
18 75 6890
18 76 9074
18 77 3899
18 78 5884
18 79 5356
18 80 4509
18 81 6958
18 82 2211
18 83 1557
18 84 9809
18 85 8473
18 86 5700
18 87 6183
18 88 3556
18 89 6910
18 90 4302
18 91 7201
18 92 1365
18 93 958
18 94 1483
18 95 4680
18 96 1669
18 97 7663
18 98 9469
18 99 2434
19 0 4892
19 1 8309
19 2 6083
19 3 7993
19 4 3984
19 5 3001
19 6 424
19 7 2442
19 8 6895
19 9 7172
19 10 2620
19 11 1450
19 12 9965
19 13 7647
19 14 6609
19 15 6920
19 16 4373
19 17 1303
19 18 9715
19 19 4965
19 20 1359
19 21 632
19 22 5334
19 23 3970
19 24 4610
19 25 7953
19 26 9118
19 27 6950
19 28 5661
19 29 5363
19 30 7478
19 31 2225
19 32 5826
19 33 6059
19 34 3041
19 35 6414
19 36 8456
19 37 9947
19 38 1160
19 39 941
19 40 2911
19 41 6636
19 42 8510
19 43 561
19 44 7230
19 45 8141
19 46 9017
19 47 7489
19 48 7006
19 49 547
19 50 3757
19 51 2505
19 52 3666
19 53 4411
19 54 2123
19 55 4847
19 56 7205
19 57 2449
19 58 1302
19 59 2199
19 60 8470
19 61 9276
19 62 1399
19 63 9318
19 64 7142
19 65 2107
19 66 1350
19 67 9324
19 68 507
19 69 9687
19 70 909
19 71 2739
19 72 7868
19 73 7873
19 74 7765
19 75 7174
19 76 3804
19 77 6713
19 78 9813
19 79 1745
19 80 5221
19 81 5462
19 82 9332
19 83 4971
19 84 1798
19 85 1887
19 86 8147
19 87 9730
19 88 6549
19 89 8872
19 90 6431
19 91 8401
19 92 7676
19 93 3662
19 94 6891
19 95 9943
19 96 1845
19 97 9757
19 98 7535
19 99 8059
20 0 7732
20 1 317
20 2 5509
20 3 2250
20 4 8834
20 5 6766
20 6 7285
20 7 8102
20 8 5872
20 9 7269
20 10 2959
20 11 7864
20 12 3201
20 13 7757
20 14 3311
20 15 1636
20 16 5934
20 17 5165
20 18 3570
20 19 6962
20 20 1771
20 21 1116
